"branch_canonica","archivo","grupo_semantico","estrategia","justificacion","riesgo","follow_up"
"codex/gov/agents-sdk/live-operability-findings__ISSUE-RECON-001",".agents/codex/maps/AGENTS_SDK_LIVE_AGENT_GLOBAL_OPERABILITY_FRAMEWORK_20260605.md","GRUPO_B_MATRICES_ESTRUCTURALES","CONSERVAR_MAIN","main conserva el canon vigente PR132 o contenido equivalente; el aporte de rama no supera el estado rector actual para rol=mapa_operativo","bajo","sin_accion"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill tcu-harness-evals-agentes: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill tcu-normalizador-sistema-modo-on: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill tcu-planificador-con-archivos: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill skill-judge: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill cabina-github-plugin-adapter: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill cabina-teams-plugin-adapter: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill cabina-sharepoint-plugin-adapter: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill cabina-document-plugin-adapter: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill cabina-superpowers-methodology-adapter: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_METADATA_QUALITY_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill rey-modo-evidencia-riesgo-handoff: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_METADATA_QUALITY_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill rey-modo-gobernador-capacidades: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_METADATA_QUALITY_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill tcu-desarrollo-con-subagentes: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_METADATA_QUALITY_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill tcu-redactor-planes-operativos: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_METADATA_QUALITY_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill sdu-ejecutor-gates: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_METADATA_QUALITY_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill tcu-harness-evals-agentes: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_METADATA_QUALITY_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill tcu-normalizador-sistema-modo-on: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_METADATA_QUALITY_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill tcu-planificador-con-archivos: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_METADATA_QUALITY_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill skill-judge: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_METADATA_QUALITY_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill cabina-github-plugin-adapter: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_METADATA_QUALITY_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill cabina-teams-plugin-adapter: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_METADATA_QUALITY_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill cabina-sharepoint-plugin-adapter: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_METADATA_QUALITY_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill cabina-document-plugin-adapter: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_METADATA_QUALITY_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion semantica de metadata skill cabina-superpowers-methodology-adapter: D legacy no es raiz operativa; se usa ruta C repo-local y validador existente","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill rey-modo-evidencia-riesgo-handoff: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill rey-modo-gobernador-capacidades: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill tcu-desarrollo-con-subagentes: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill tcu-redactor-planes-operativos: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill sdu-ejecutor-gates: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill tcu-harness-evals-agentes: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill tcu-normalizador-sistema-modo-on: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill tcu-planificador-con-archivos: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill skill-judge: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill cabina-github-plugin-adapter: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill cabina-teams-plugin-adapter: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill cabina-sharepoint-plugin-adapter: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill cabina-document-plugin-adapter: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/matrices/LOCAL_SKILL_CATALOG.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill cabina-superpowers-methodology-adapter: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_USAGE_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill rey-modo-evidencia-riesgo-handoff: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_USAGE_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill rey-modo-gobernador-capacidades: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_USAGE_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill tcu-desarrollo-con-subagentes: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_USAGE_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill tcu-redactor-planes-operativos: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_USAGE_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill sdu-ejecutor-gates: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_USAGE_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill tcu-harness-evals-agentes: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_USAGE_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill tcu-normalizador-sistema-modo-on: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_USAGE_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill tcu-planificador-con-archivos: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_USAGE_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill skill-judge: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_USAGE_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill cabina-github-plugin-adapter: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_USAGE_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill cabina-teams-plugin-adapter: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_USAGE_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill cabina-sharepoint-plugin-adapter: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_USAGE_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill cabina-document-plugin-adapter: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
"codex/gov/cabina/agent-dispatch-skill-adapters__ISSUE-RECON-004",".agents/codex/skills/SKILL_USAGE_MATRIX.csv","GRUPO_B_MATRICES_ESTRUCTURALES","FUSION_SEMANTICA","normalizacion de source para skill cabina-superpowers-methodology-adapter: el validador reconoce repo-local durable solo como d_drive_repo_local","bajo_normalizacion_metadata","revalidar_skill_metadata"
